variety_name,crop,segment,plant_characteristics,fruit_characteristics,resistance_codes,cultivation_environment,description,variety_names.country,variety_names.commercial_name,variety_names.registration_status
102-2010,Rootstock,,"Rootstock for eggplant. moderately strong taproots, very strong hairy roots, resistance to cold and hot temperatures.Fusarium oxysporium f.sp.melongena, Verticllium dahliae.",,,,"Plant: Rootstock for eggplant. moderately strong taproots, very strong hairy roots, resistance to cold and hot temperatures.Fusarium oxysporium f.sp.melongena, Verticllium dahliae.
Fruit: 
Cultivation: ",,,
102-2011,Rootstock,,"Rootstock for eggplant, moderately strong taproots, very strong hairy roots, high grafting compatibility, resistance to cold and hot weather temperatures.",,"HR: Fusarium oxysporium f.sp. Melongena, Verticillium dahliae.",Suitable for open field and greenhouse eggplant growing culture.,"Plant: Rootstock for eggplant, moderately strong taproots, very strong hairy roots, high grafting compatibility, resistance to cold and hot weather temperatures.
Fruit: 
Cultivation: Suitable for open field and greenhouse eggplant growing culture.",Spain,102-2011 F1,In Progress
102-2011,,,,,,,,Spain,KKSAL F1,In Progress
102-2011,,,,,,,,Greece,102-2011 F1,In Progress
102-2011,,,,,,,,Cyprus,KKSAL F1,In Progress
115-6483,Rootstock,,High vigor combined with high generative energy. Most added value in average to highly vegetative growing conditions.,,"HR: ToMV, Fol 0,2,  For, Va, Vd, Pl, Ff:A-E, On /  IR: Ma, Mi,
Mj",Suitable for open field and greenhouse eggplant growing culture.,"Plant: High vigor combined with high generative energy. Most added value in average to highly vegetative growing conditions.
Fruit: 
Cultivation: Suitable for open field and greenhouse eggplant growing culture.",,,
125-3524,Rootstock,,"Rootstock for tomato, strong root system, balance between hairy and tap  roots, high tolerance to stress conditions, high grafting compatibility.",,"HR: ToMV, Va, Vd, Fol 0-1-2, Pl
/  IR: Rs, Ma, Mi, Mj, For, ToBRFV",Suitable for open field and greenhouse eggplant growing culture.,"Plant: Rootstock for tomato, strong root system, balance between hairy and tap  roots, high tolerance to stress conditions, high grafting compatibility.
Fruit: 
Cultivation: Suitable for open field and greenhouse eggplant growing culture.",Morocco,SENATOR F1,Registered
125-3524,,,,,,,,Brazil,THANUS F1,Registered
125-368,Rootstock,,Intraspecific tomato rootstock,,"HR: Bacterial wilt, F1, F2, FCRR, V1, ToMV(Tm-2a) IR:
Bacterial Canker(Clavibacter), Nematoda(Ma, Mi, Mj)",Suitable for open field and greenhouse eggplant growing culture.,"Plant: Intraspecific tomato rootstock
Fruit: 
Cultivation: Suitable for open field and greenhouse eggplant growing culture.",,,
142-600,Rootstock,,"Rootstock for cucumber and watermelon, strong root system, resistance to drought.",,"HR: Fusarium oxysporum f. sp: niveum, cucumerium, melonis.",,"Plant: Rootstock for cucumber and watermelon, strong root system, resistance to drought.
Fruit: 
Cultivation: ",Morocco,ACAR F1,Registered
142-600,,,,,,,,Lebanon,ACAR F1,In Progress
142-600,,,,,,,,Albania,ACAR F1,In Progress
142-600,,,,,,,,Kosovo,ACAR F1,In Progress
151-455,Rootstock,,"Rootstock for tomato, very strong hair roots, high grafting compatibility. HR: ToMV, Va, Vd, Fol 0-1, For / IR: Ma, Mi, Mj.",,,,"Plant: Rootstock for tomato, very strong hair roots, high grafting compatibility. HR: ToMV, Va, Vd, Fol 0-1, For / IR: Ma, Mi, Mj.
Fruit: 
Cultivation: ",Brazil,PANTANERO F1,Registered
152-840,Rootstock,,Rootstock for tomato.,,,,"Plant: Rootstock for tomato.
Fruit: 
Cultivation: ",,,
152-845,Rootstock,,"Rootstock for tomato, strong root system, balanced hairy and taproot distribution,  high tolerance to stress conditions, high grafting compatibility.",,"HR: ToMV, Va, Vd, Fol 0-1, For
/ IR: Ma, Mi, Mj.",,"Plant: Rootstock for tomato, strong root system, balanced hairy and taproot distribution,  high tolerance to stress conditions, high grafting compatibility.
Fruit: 
Cultivation: ",Greece,BULLDOZER F1,In Progress
152-845,,,,,,,,Poland,BULLDOZER F1,In Progress
152-845,,,,,,,,Albania,SARAR F1,In Progress
152-845,,,,,,,,Cyprus,SARAR F1,In Progress
152-845,,,,,,,,Kosovo,SARAR F1,In Progress
152-845,,,,,,,,Austria,BULLDOZER F1,In Progress
152-845,,,,,,,,Belgium,BULLDOZER F1,In Progress
152-845,,,,,,,,Bulgaria,BULLDOZER F1,In Progress
152-845,,,,,,,,Croatia,BULLDOZER F1,In Progress
152-845,,,,,,,,Cyprus,BULLDOZER F1,In Progress
152-845,,,,,,,,Czech Republic,BULLDOZER F1,In Progress
152-845,,,,,,,,Denmark,BULLDOZER F1,In Progress
152-845,,,,,,,,Estonia,BULLDOZER F1,In Progress
152-845,,,,,,,,Finland,BULLDOZER F1,In Progress
152-845,,,,,,,,France,BULLDOZER F1,In Progress
152-845,,,,,,,,Germany,BULLDOZER F1,In Progress
152-845,,,,,,,,Hungary,BULLDOZER F1,In Progress
152-845,,,,,,,,Ireland,BULLDOZER F1,In Progress
152-845,,,,,,,,Italy,BULLDOZER F1,In Progress
152-845,,,,,,,,Latvia,BULLDOZER F1,In Progress
152-845,,,,,,,,Lithuania,BULLDOZER F1,In Progress
152-845,,,,,,,,Luxembourg,BULLDOZER F1,In Progress
152-845,,,,,,,,Malta,BULLDOZER F1,In Progress
152-845,,,,,,,,Netherlands,BULLDOZER F1,In Progress
152-845,,,,,,,,Poland,BULLDOZER F1,In Progress
152-845,,,,,,,,Portugal,BULLDOZER F1,In Progress
152-845,,,,,,,,Romania,BULLDOZER F1,In Progress
152-845,,,,,,,,Slovakia,BULLDOZER F1,In Progress
152-845,,,,,,,,Sierra Leone,BULLDOZER F1,In Progress
152-845,,,,,,,,Spain,BULLDOZER F1,In Progress
152-845,,,,,,,,Sweden,BULLDOZER F1,In Progress
152-845,,,,,,,,Australia,BULLDOZER F1,In Progress
152-845,,,,,,,,Ecuador,TORQUE F1,In Progress
152-845,,,,,,,,Chile,BULLDOZER F1,In Progress
161-619,Rootstock,,"Rootstock for tomato. HR: ToMV, Va, Vd, Fol 0-1-2, For / IR: Ma, Mi, Mj, TYLCV",,,,"Plant: Rootstock for tomato. HR: ToMV, Va, Vd, Fol 0-1-2, For / IR: Ma, Mi, Mj, TYLCV
Fruit: 
Cultivation: ",,,
163-425,Rootstock,,"Rootstock for eggplant, moderately strong taproots, very strong hairy roots, high grafting compatibility, resistance to cold and hot weather temperatures.",,"HR: Fusarium oxysporium f.sp. Melongena, Nematodes(Ma, Mi, Mj) IR: Vd (Verticillium dahliae.",,"Plant: Rootstock for eggplant, moderately strong taproots, very strong hairy roots, high grafting compatibility, resistance to cold and hot weather temperatures.
Fruit: 
Cultivation: ",Cyprus,BO?A F1,In Progress
163-425,,,,,,,,Spain,163-425 F1,In Progress
163-425,,,,,,,,Netherlands,163-425 F1,In Progress
163-425,,,,,,,,Spain,PANTEON F1,In Progress
163-425,,,,,,,,India,BRAHMOS F1,In Progress
201-04,Rootstock,,"Rootstock for tomato, very vigorous, high grafting compatibility.",,"HR: ToMV, Va, Vd, Fol 0-1, For
/ IR: Ma, Mi, Mj",,"Plant: Rootstock for tomato, very vigorous, high grafting compatibility.
Fruit: 
Cultivation: ",,,
91-01,Rootstock,,"Rootstock for cucumber and watermelon, strong root system, resistance to drought.",,"HR: Fusarium oxysporum f.sp: niveum, cucumerium, melonis.",,"Plant: Rootstock for cucumber and watermelon, strong root system, resistance to drought.
Fruit: 
Cultivation: ",Greece,STRONGMAN F1,In Progress
91-01,,,,,,,,Poland,STRONGMAN F1,In Progress
91-01,,,,,,,,Cyprus,AZMAN F1,In Progress
91-01,,,,,,,,Tunisia,AZMAN F1,In Progress
91-01,,,,,,,,Austria,STRONGMAN F1,In Progress
91-01,,,,,,,,Belgium,STRONGMAN F1,In Progress
91-01,,,,,,,,Bulgaria,STRONGMAN F1,In Progress
91-01,,,,,,,,Croatia,STRONGMAN F1,In Progress
91-01,,,,,,,,Cyprus,STRONGMAN F1,In Progress
91-01,,,,,,,,Czech Republic,STRONGMAN F1,In Progress
91-01,,,,,,,,Denmark,STRONGMAN F1,In Progress
91-01,,,,,,,,Estonia,STRONGMAN F1,In Progress
91-01,,,,,,,,Finland,STRONGMAN F1,In Progress
91-01,,,,,,,,France,STRONGMAN F1,In Progress
91-01,,,,,,,,Germany,STRONGMAN F1,In Progress
91-01,,,,,,,,Hungary,STRONGMAN F1,In Progress
91-01,,,,,,,,Ireland,STRONGMAN F1,In Progress
91-01,,,,,,,,Italy,STRONGMAN F1,In Progress
91-01,,,,,,,,Latvia,STRONGMAN F1,In Progress
91-01,,,,,,,,Lithuania,STRONGMAN F1,In Progress
91-01,,,,,,,,Luxembourg,STRONGMAN F1,In Progress
91-01,,,,,,,,Malta,STRONGMAN F1,In Progress
91-01,,,,,,,,Netherlands,STRONGMAN F1,In Progress
91-01,,,,,,,,Poland,STRONGMAN F1,In Progress
91-01,,,,,,,,Portugal,STRONGMAN F1,In Progress
91-01,,,,,,,,Romania,STRONGMAN F1,In Progress
91-01,,,,,,,,Slovakia,STRONGMAN F1,In Progress
91-01,,,,,,,,Sierra Leone,STRONGMAN F1,In Progress
91-01,,,,,,,,Spain,STRONGMAN F1,In Progress
91-01,,,,,,,,Sweden,STRONGMAN F1,In Progress
95-2120,Rootstock,,"Rootstock for tomato, very strong root system, high tolerance to stress conditions, high grafting compatibility.",,"HR: ToMV, Va, Vd, Fol-0-1-2,
For  /  IR: Ma, Mi, Mj, Rs, Pl, ToBRFV",,"Plant: Rootstock for tomato, very strong root system, high tolerance to stress conditions, high grafting compatibility.
Fruit: 
Cultivation: ",Morocco,THOR F1,Registered
95-2120,,,,,,,,Ecuador,ODIN F1,In Progress
95-2120,,,,,,,,Colombia,ATLAS F1,In Progress
95-2120,,,,,,,,Brazil,THOR F1,Registered
95-2120,,,,,,,,Argentina,ADVERSARIO F1,In Progress
95-2120,,,,,,,,Chile,BISONTE F1,In Progress
95-2123,Rootstock,,"Rootstock for tomato, strong hair roots, high grafting compatibility.",,"HR: ToMV, Va, Vd, Fol-0-1, For
/  IR: Ma, Mi, Mj, Rs, Pl",,"Plant: Rootstock for tomato, strong hair roots, high grafting compatibility.
Fruit: 
Cultivation: ",Brazil,THUNDER F1,Registered
95-2123,,,,,,,,Colombia,ATLAS F1,In Progress
95-4263,Rootstock,,"Rootstock for tomato, Lycopersicum esculentum x
S. habrochaites. The plant is large and vigorous.",,"HR: ToMV, Va, Vd, Fol-0-1-2,
For  /  IR: Ma, Mi, Mj, Rs, Pl",,"Plant: Rootstock for tomato, Lycopersicum esculentum x
S. habrochaites. The plant is large and vigorous.
Fruit: 
Cultivation: ",Morocco,THOR F1,Registered
260-1036,Onion,,"Very early, 60-90 days.","Round, brown, short shelf life, very homogeneous, 140-180 Gr.",,Short Day,"Plant: Very early, 60-90 days.
Fruit: Round, brown, short shelf life, very homogeneous, 140-180 Gr.
Cultivation: Short Day",,,
240-314,Cauliflower,,"Cauliflower, very vigorous, very good head covering.","Pure white, head, high domed, high quality, 1,5 kg, 100 days.",,Winter and spring seasons at open field.,"Plant: Cauliflower, very vigorous, very good head covering.
Fruit: Pure white, head, high domed, high quality, 1,5 kg, 100 days.
Cultivation: Winter and spring seasons at open field.",,,
99-81,Cauliflower,,"Strong, early, 75-90 days to maturity, good head covery.","Tight head, white color, 1,5 - 2 kg.",,"Autumn, winter and spring seasons in open field.","Plant: Strong, early, 75-90 days to maturity, good head covery.
Fruit: Tight head, white color, 1,5 - 2 kg.
Cultivation: Autumn, winter and spring seasons in open field.",Kosovo,99-81 F1,In Progress
110-100,Cabbage,,"Strong, mid-early, 85-90 days, tolerant to hot and cold weather conditions.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: Strong, mid-early, 85-90 days, tolerant to hot and cold weather conditions.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",Georgia,BOA F1,Registered
125-001,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-002,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-039,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-040,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-046,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-110,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-113,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-127,Cabbage,,"Strong, mid-early, 85-90 days, tolerant to hot and cold weather conditions.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: Strong, mid-early, 85-90 days, tolerant to hot and cold weather conditions.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-151,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-167,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-176,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
125-200,Cabbage,,"White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.","Flat, green, 1,5-2 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: White cabbage, round shape, dark green leaf color, 2,6 kg, 60-65 days to maturity, good field holding ability.
Fruit: Flat, green, 1,5-2 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
250-184,Cabbage,,"Strong, mid-early, 85-90 days, tolerant to cold weather conditions.","Round, green, 3,5-4 kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: Strong, mid-early, 85-90 days, tolerant to cold weather conditions.
Fruit: Round, green, 3,5-4 kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
250-68,Cabbage,,"Strong, mid-early, 85-90 days, tolerant cold weather conditions.","Round, green, 4-4,5kg , excellent holding ability.",,"Autumn, winter and spring seasons on open field.","Plant: Strong, mid-early, 85-90 days, tolerant cold weather conditions.
Fruit: Round, green, 4-4,5kg , excellent holding ability.
Cultivation: Autumn, winter and spring seasons on open field.",,,
190-33,Carrot,,"Early first to market, main season.","Cylindrical to slightly cone shaped, lenght: 15-18 cm, dark orange color, firm.",,"Sowing time: 02 --> 06, 105 days / earlier maturity.","Plant: Early first to market, main season.
Fruit: Cylindrical to slightly cone shaped, lenght: 15-18 cm, dark orange color, firm.
Cultivation: Sowing time: 02 --> 06, 105 days / earlier maturity.",Albania,190-33 F1,In Progress
